"TOA5","CR1000","CR1000","70405","CR1000.Std.27.04","CPU:Piranometro-UVA-UVB-WS400WS200 CR1000.CR1","45947","AWS"
"TIMESTAMP","RECORD","BattV","AirTemperature","RelHumidity","DewPoint","AbsAirPressure","RelAirPressure","PrecipitationType","PrecipitationIntensity","PrecipDifference","PrecipAbsolute","WindDirectionAct","WindSpeedAct","WindQuality"
"TS","RN","Volts","C","%","C","hPa","hPa","","mmh","mm","mm","degree","m/s","%"
"","","Min","Avg","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-07-01 09:20:00",6926,9.65,4.37,81.7,1.508,982,982,0,0,0,0,170.9,0.371,100
"2023-07-01 09:30:00",6927,9.65,5.311,79.12,1.999,982,982,0,0,0,0,247.1,0.711,100
"2023-07-01 09:40:00",6928,9.66,6.07,77.15,2.352,982,982,0,0,0,0,208.6,0.49,100
"2023-07-01 09:50:00",6929,9.65,7.06,74.91,2.924,982,982,0,0,0,0,194.9,0.392,100
"2023-07-01 10:00:00",6930,9.65,7.901,73.05,3.349,982,982,0,0,0,0,237.6,0.726,100
"2023-07-01 10:10:00",6931,10.25,8.78,71.17,3.834,982,982,0,0,0,0,145.2,0.359,100
"2023-07-01 10:20:00",6932,9.65,9.77,70.63,4.682,982,982,0,0,0,0,138.3,0.741,100
"2023-07-01 10:30:00",6933,9.97,10.56,69.91,5.297,982,982,0,0,0,0,89.7,1.706,100
"2023-07-01 10:40:00",6934,10.25,11.07,70.55,5.918,982,982,0,0,0,0,66.3,2.397,100
"2023-07-01 10:50:00",6935,9.65,11.69,69.58,6.326,982,982,0,0,0,0,141.6,2.656,100
"2023-07-01 11:00:00",6936,9.65,12.23,68.74,6.669,982,982,0,0,0,0,60.67,2.673,100
"2023-07-01 11:10:00",6937,9.65,12.67,67.59,6.863,982,982,0,0,0,0,166.2,2.824,100
"2023-07-01 11:20:00",6938,9.65,13.07,67.05,7.083,982,982,0,0,0,0,77.94,2.839,100
"2023-07-01 11:30:00",6939,9.65,13.41,66.41,7.275,982,982,0,0,0,0,140.6,2.928,100
"2023-07-01 11:40:00",6940,9.65,13.66,66.51,7.523,982,982,0,0,0,0,173.4,3.684,100
"2023-07-01 11:50:00",6941,9.65,14.26,64.91,7.769,981,981,0,0,0,0,51.63,3.369,100
"2023-07-01 12:00:00",6942,9.65,14.78,64.38,8.11,981,981,0,0,0,0,145.5,3.784,100
"2023-07-01 12:10:00",6943,9.65,15.32,63.41,8.39,981,981,0,0,0,0,73.32,3.257,100
"2023-07-01 12:20:00",6944,9.65,15.94,62.49,8.75,981,981,0,0,0,0,134.3,3.081,100
"2023-07-01 12:30:00",6945,9.65,16.29,61.98,8.98,980,980,0,0,0,0,96.6,2.702,100
"2023-07-01 12:40:00",6946,9.65,16.85,62.01,9.52,980,980,0,0,0,0,50.79,3.949,100
"2023-07-01 12:50:00",6947,9.65,17.49,61.2,9.95,980,980,0,0,0,0,33.18,3.959,100
"2023-07-01 13:00:00",6948,9.65,17.58,61.72,10.15,980,980,0,0,0,0,36.81,5.682,100
"2023-07-01 13:10:00",6949,9.65,17.85,61.18,10.27,979,979,0,0,0,0,35.71,5.29,100
"2023-07-01 13:20:00",6950,10,18.08,61.6,10.58,979,979,0,0,0,0,60.6,6.025,100
"2023-07-01 13:30:00",6951,9.65,18.58,60.02,10.66,979,979,0,0,0,0,31.61,4.9,100
"2023-07-01 13:40:00",6952,9.65,18.67,60.9,10.97,979,979,0,0,0,0,116.7,6.24,100
"2023-07-01 13:50:00",6953,10.25,18.73,60.29,10.89,979,979,0,0,0,0,43.38,6.211,100
"2023-07-01 14:00:00",6954,10.25,19.08,60.64,11.3,978,978,0,0,0,0,109.9,5.929,100
"2023-07-01 14:10:00",6955,9.65,19.4,59.48,11.3,978,978,0,0,0,0,24.44,5.853,100
"2023-07-01 14:20:00",6956,9.65,19.58,58.85,11.31,978,978,0,0,0,0,50.62,6.608,100
"2023-07-01 14:30:00",6957,9.65,19.96,58.26,11.5,978,978,0,0,0,0,43.27,6.148,100
"2023-07-01 14:40:00",6958,9.65,20.03,58.8,11.7,978,978,0,0,0,0,46.76,5.582,100
"2023-07-01 14:50:00",6959,9.65,20.46,57.46,11.74,977,977,0,0,0,0,31.11,5.686,100
"2023-07-01 15:00:00",6960,9.65,20.55,56.5,11.57,977,977,0,0,0,0,26.22,6.807,100
"2023-07-01 15:10:00",6961,9.65,20.43,56.9,11.58,977,977,0,0,0,0,35.44,6.172,100
"2023-07-01 15:20:00",6962,9.65,20.57,56.74,11.66,977,977,0,0,0,0,26.82,6.748,100
"2023-07-01 15:30:00",6963,9.65,20.87,56.17,11.78,976,976,0,0,0,0,28.92,6.61,100
"2023-07-01 15:40:00",6964,9.65,20.57,57.19,11.79,976,976,0,0,0,0,30,7.782,100
"2023-07-01 15:50:00",6965,10.25,20.69,56.83,11.79,976,976,0,0,0,0,36.01,7.105,100
"2023-07-01 16:00:00",6966,9.65,20.31,57.68,11.67,976,976,0,0,0,0,29.66,7.699,100
"2023-07-01 16:10:00",6967,9.65,20.16,58.39,11.74,976,976,0,0,0,0,32.33,6.824,100
"2023-07-01 16:20:00",6968,9.66,20.1,59.1,11.85,976,976,0,0,0,0,32.49,7.812,100
"2023-07-01 16:30:00",6969,9.66,20.02,59.76,11.94,976,976,0,0,0,0,36.88,7.076,100
"2023-07-01 16:40:00",6970,9.65,20.04,59.78,11.97,976,976,0,0,0,0,32.34,6.757,100
"2023-07-01 16:50:00",6971,10.25,19.86,60.26,11.93,976,976,0,0,0,0,31.91,6.858,100
"2023-07-01 17:00:00",6972,9.65,19.85,60.68,12.02,976,976,0,0,0,0,36.31,5.681,100
"2023-07-01 17:10:00",6973,9.65,19.72,61.56,12.1,976,976,0,0,0,0,32.69,6.017,100
"2023-07-01 17:20:00",6974,9.65,19.46,62.56,12.12,976,976,0,0,0,0,30.27,6.045,100
"2023-07-01 17:30:00",6975,9.65,19.4,63,12.18,976,976,0,0,0,0,27.9,6.117,100
"2023-07-01 17:40:00",6976,9.65,19.28,63.96,12.28,976,976,0,0,0,0,32.43,5.435,100
"2023-07-01 17:50:00",6977,9.65,19.14,64.68,12.33,976,976,0,0,0,0,22.29,5.008,100
"2023-07-01 18:00:00",6978,9.65,18.95,65.48,12.33,976,976,0,0,0,0,21.24,4.69,100
"2023-07-01 18:10:00",6979,9.65,18.74,66.22,12.32,976,976,0,0,0,0,28.15,4.794,100
"2023-07-01 18:20:00",6980,9.65,18.55,67.61,12.45,976,976,0,0,0,0,25.65,4.185,100
"2023-07-01 18:30:00",6981,9.65,18.29,70.04,12.72,976,976,0,0,0,0,28.51,5.043,100
"2023-07-01 18:40:00",6982,9.65,18.08,71.2,12.78,976,976,0,0,0,0,35.27,3.982,100
"2023-07-01 18:50:00",6983,10.25,18,71.32,12.71,976,976,0,0,0,0,20.81,3.965,100
"2023-07-01 19:00:00",6984,9.65,17.96,71.34,12.7,976,976,0,0,0,0,15.42,4.082,100
"2023-07-01 19:10:00",6985,9.65,17.84,71.66,12.65,976,976,0,0,0,0,25.27,4.286,100
"2023-07-01 19:20:00",6986,9.65,17.71,71.9,12.59,976,976,0,0,0,0,21.86,4.18,100
"2023-07-01 19:30:00",6987,9.65,17.51,72.58,12.51,976,976,0,0,0,0,25.48,3.187,100
"2023-07-01 19:40:00",6988,9.65,17.27,73.25,12.45,976,976,0,0,0,0,25.72,2.941,100
"2023-07-01 19:50:00",6989,10.25,17.08,73.94,12.4,976,976,0,0,0,0,39.48,3.416,100
"2023-07-01 20:00:00",6990,9.99,16.92,74.14,12.29,976,976,0,0,0,0,21.76,3.537,100
"2023-07-01 20:10:00",6991,9.65,16.71,74.8,12.2,976,976,0,0,0,0,47.95,3.211,100
"2023-07-01 20:20:00",6992,9.65,16.69,74.88,12.19,976,976,0,0,0,0,49.38,3.045,100
"2023-07-01 20:30:00",6993,9.65,16.42,75.67,12.1,976,976,0,0,0,0,23.6,2.726,100
"2023-07-01 20:40:00",6994,9.65,16.06,76.93,12,977,977,0,0,0,0,29.59,2.393,100
"2023-07-01 20:50:00",6995,9.65,15.71,78.14,11.9,977,977,0,0,0,0,87.6,2.382,100
"2023-07-01 21:00:00",6996,9.65,15.67,78.54,11.94,977,977,0,0,0,0,130.3,3.098,100
"2023-07-01 21:10:00",6997,9.65,15.64,78.62,11.92,977,977,0,0,0,0,100.4,2.331,100
"2023-07-01 21:20:00",6998,9.65,15.6,78.8,11.9,977,977,0,0,0,0,64.14,2.229,100
"2023-07-01 21:30:00",6999,9.65,15.67,78.71,11.97,977,977,0,0,0,0,181.9,3.483,100
"2023-07-01 21:40:00",7000,10.02,15.7,78.58,12,977,977,0,0,0,0,233,3.766,100
"2023-07-01 21:50:00",7001,9.66,15.7,78.65,12,976,976,0,0,0,0,81.4,3.357,100
"2023-07-01 22:00:00",7002,9.66,15.55,79.25,11.93,976,976,0,0,0,0,46.59,2.502,100
"2023-07-01 22:10:00",7003,9.65,15.52,79.57,11.97,976,976,0,0,0,0,57.13,3.216,100
"2023-07-01 22:20:00",7004,9.65,15.62,79.49,12.04,976,976,0,0,0,0,263.6,3.241,100
"2023-07-01 22:30:00",7005,9.65,15.73,79.13,12.12,976,976,0,0,0,0,305.4,3.208,100
"2023-07-01 22:40:00",7006,9.65,15.82,78.93,12.15,976,976,0,0,0,0,176.2,2.515,100
"2023-07-01 22:50:00",7007,9.65,15.74,79.29,12.14,976,976,0,0,0,0,69.65,2.44,100
"2023-07-01 23:00:00",7008,9.65,15.57,79.79,12.07,976,976,0,0,0,0,31.68,2.417,100
"2023-07-01 23:10:00",7009,9.66,15.23,80.9,11.95,976,976,0,0,0,0,32.97,2.104,100
"2023-07-01 23:20:00",7010,9.65,15.12,81.5,11.95,976,976,0,0,0,0,51.91,1.867,100
"2023-07-01 23:30:00",7011,10.01,14.98,81.8,11.86,976,976,0,0,0,0,108.4,1.947,100
"2023-07-01 23:40:00",7012,9.65,14.9,82.2,11.86,976,976,0,0,0,0,118.4,1.885,100
"2023-07-01 23:50:00",7013,9.65,14.92,82.3,11.91,976,976,0,0,0,0,85.8,2.196,100
"2023-07-02 00:00:00",7014,9.65,15.19,81.7,12.04,976,976,0,0,0,0,43.55,2.488,100
"2023-07-02 00:10:00",7015,9.65,15.31,81.4,12.12,976,976,0,0,0,0,38.86,2.406,100
"2023-07-02 00:20:00",7016,9.65,15.4,81.3,12.2,976,976,0,0,0,0,26.56,2.26,100
"2023-07-02 00:30:00",7017,9.65,15.4,81.6,12.21,976,976,0,0,0,0,29.81,2.085,100
"2023-07-02 00:40:00",7018,9.65,15.39,82,12.29,976,976,0,0,0,0,68.47,1.928,100
"2023-07-02 00:50:00",7019,9.65,15.53,82,12.44,976,976,0,0,0,0,118.2,2.136,100
"2023-07-02 01:00:00",7020,9.65,15.7,81.4,12.5,976,976,0,0,0,0,38.91,2.414,100
"2023-07-02 01:10:00",7021,9.65,15.67,81.5,12.49,976,976,0,0,0,0,61.41,2.303,100
"2023-07-02 01:20:00",7022,9.65,15.6,81.8,12.49,976,976,0,0,0,0,88.2,2.393,100
"2023-07-02 01:30:00",7023,9.65,15.6,82,12.5,976,976,0,0,0,0,42.08,2.342,100
"2023-07-02 01:40:00",7024,9.65,15.51,82.6,12.55,976,976,0,0,0,0,25.45,2.624,100
"2023-07-02 01:50:00",7025,9.65,15.36,83.4,12.55,976,976,0,0,0,0,144.5,2.39,100
"2023-07-02 02:00:00",7026,9.65,15.39,83.8,12.61,976,976,0,0,0,0,69.69,2.344,100
"2023-07-02 02:10:00",7027,9.65,15.4,83.7,12.62,976,976,0,0,0,0,35.14,2.447,100
"2023-07-02 02:20:00",7028,10.25,15.4,84.3,12.71,975,975,0,0,0,0,30.64,2.585,100
"2023-07-02 02:30:00",7029,9.65,15.41,84.5,12.82,975,975,0,0,0,0,33.69,2.433,100
"2023-07-02 02:40:00",7030,9.65,15.53,84.8,12.94,975,975,0,0,0,0,36.43,2.642,100
"2023-07-02 02:50:00",7031,9.65,15.54,85,13,975,975,0,0,0,0,22.62,2.662,100
"2023-07-02 03:00:00",7032,9.65,15.5,85.1,13,975,975,0,0,0,0,60.47,2.77,100
"2023-07-02 03:10:00",7033,9.65,15.5,85.1,12.98,975,975,0,0,0,0,28.88,2.45,100
"2023-07-02 03:20:00",7034,9.65,15.46,85.3,12.99,975,975,0,0,0,0,32.81,2.298,100
"2023-07-02 03:30:00",7035,9.65,15.4,85.6,13,975,975,0,0,0,0,90.7,2.712,100
"2023-07-02 03:40:00",7036,9.65,15.41,85.9,13.01,975,975,0,0,0,0,58.16,2.939,100
"2023-07-02 03:50:00",7037,9.65,15.4,86.2,13.07,974,974,0,0,0,0,30.54,2.795,100
"2023-07-02 04:00:00",7038,9.65,15.4,86.9,13.19,974,974,0,0,0,0,33.12,2.566,100
"2023-07-02 04:10:00",7039,9.65,15.4,87.4,13.28,974,974,0,0,0,0,94.3,2.612,100
"2023-07-02 04:20:00",7040,9.65,15.41,87.7,13.35,974,974,0,0,0,0,191.6,3.269,100
"2023-07-02 04:30:00",7041,9.95,15.4,87.9,13.37,974,974,0,0,0,0,113.1,2.936,100
"2023-07-02 04:40:00",7042,9.65,15.4,88.2,13.41,974,974,0,0,0,0,55.94,3.126,100
"2023-07-02 04:50:00",7043,9.65,15.4,88.4,13.47,974,974,0,0,0,0,36.08,3.426,100
"2023-07-02 05:00:00",7044,10.25,15.43,88.8,13.57,974,974,0,0,0,0,45.42,3.334,100
"2023-07-02 05:10:00",7045,9.65,15.55,89.2,13.76,973,973,0,0,0,0,24.18,3.041,100
"2023-07-02 05:20:00",7046,10.25,15.58,89.5,13.85,973,973,0,0,0,0,58.13,3.251,100
"2023-07-02 05:30:00",7047,11.06,15.45,90.1,13.79,973,973,0,0,0,0,68.86,3.659,100
"2023-07-02 05:40:00",7048,9.65,15.39,90.8,13.85,973,973,0,0,0,0,84.2,3.333,100
"2023-07-02 05:50:00",7049,9.65,15.5,91.1,14,973,973,0,0,0,0,52.81,3.752,100
"2023-07-02 06:00:00",7050,9.65,15.72,91.2,14.26,973,973,0,0,0,0,32.6,4.467,100
"2023-07-02 06:10:00",7051,9.65,15.84,91.1,14.35,973,973,0,0,0,0,22.21,4.091,100
"2023-07-02 06:20:00",7052,10.04,15.66,91.4,14.26,973,973,0,0,0,0,24.47,4.078,100
"2023-07-02 06:30:00",7053,9.65,15.72,92.1,14.41,973,973,0,0,0,0,26.72,4.86,100
"2023-07-02 06:40:00",7054,9.65,15.78,92.6,14.58,973,973,0,0,0,0,24.62,5.326,100
"2023-07-02 06:50:00",7055,9.65,15.63,93.4,14.55,973,973,0,0,0,0,22.53,4.461,100
"2023-07-02 07:00:00",7056,11.08,15.49,93.9,14.5,973,973,0,0,0,0,22.98,4.34,100
"2023-07-02 07:10:00",7057,9.66,15.24,94.3,14.27,973,973,0,0,0,0,21.32,4.511,100
"2023-07-02 07:20:00",7058,10.03,15.22,94.6,14.34,973,973,0,0,0,0,22.69,4.88,100
"2023-07-02 07:30:00",7059,9.65,15.34,94.9,14.52,973,973,0,0,0,0,23.25,4.848,100
"2023-07-02 07:40:00",7060,9.65,15.37,95.1,14.57,973,973,0,0,0,0,29.37,4.327,100
"2023-07-02 07:50:00",7061,9.65,15.19,95.4,14.43,973,973,0,0,0,0,27.24,4.096,100
"2023-07-02 08:00:00",7062,9.65,15.17,95.9,14.48,973,973,0,0,0,0,24.87,4.334,100
"2023-07-02 08:10:00",7063,9.65,15.23,96,14.55,973,973,0,0,0,0,21.91,4.333,100
"2023-07-02 08:20:00",7064,9.65,15.29,96,14.63,973,973,0,0,0,0,41.41,4.103,100
"2023-07-02 08:30:00",7065,9.65,15.28,96.2,14.68,973,973,0,0,0,0,23.23,4.135,100
"2023-07-02 08:40:00",7066,9.65,15.29,96.4,14.7,973,973,0,0,0,0,22.46,4.208,100
"2023-07-02 08:50:00",7067,9.65,15.31,96.4,14.71,973,973,0,0,0,0,20.89,4.31,100
"2023-07-02 09:00:00",7068,10.05,15.44,96,14.78,973,973,0,0,0,0,17.36,4.463,100
"2023-07-02 09:10:00",7069,10.04,15.55,95.3,14.78,973,973,0,0,0,0,28.71,4.821,100
"2023-07-02 09:20:00",7070,9.65,15.65,94.4,14.73,973,973,0,0,0,0,20.97,4.89,100
"2023-07-02 09:30:00",7071,9.66,15.8,93.4,14.73,973,973,0,0,0,0,30.24,4.93,100
"2023-07-02 09:40:00",7072,9.65,16.18,91.8,14.84,973,973,0,0,0,0,75.3,4.812,100
"2023-07-02 09:50:00",7073,9.65,16.53,89.7,14.82,973,973,0,0,0,0,45.25,5.26,100
"2023-07-02 10:00:00",7074,9.65,16.75,88.4,14.83,973,973,0,0,0,0,45.11,5.442,100
"2023-07-02 10:10:00",7075,10.64,17.13,87,14.93,973,973,0,0,0,0,25.98,5.386,100
"2023-07-02 10:20:00",7076,10.25,17.46,85.3,14.97,973,973,0,0,0,0,60.3,5.818,100
"2023-07-02 10:30:00",7077,10.01,18.09,83,15.15,973,973,0,0,0,0,48.46,5.376,100
"2023-07-02 10:40:00",7078,9.65,18.67,80.6,15.26,973,973,0,0,0,0,27.5,6.731,100
"2023-07-02 10:50:00",7079,10.03,19.22,78.32,15.36,973,973,0,0,0,0,28.28,6.944,100
"2023-07-02 11:00:00",7080,10.25,19.73,76.18,15.42,973,973,0,0,0,0,25.31,7.202,100
"2023-07-02 11:10:00",7081,9.65,20.12,74.45,15.44,972,972,0,0,0,0,42.6,8.02,100
"2023-07-02 11:20:00",7082,9.65,20.45,72.44,15.29,972,972,0,0,0,0,64.56,9.14,100
"2023-07-02 11:30:00",7083,9.65,20.67,71.32,15.27,972,972,0,0,0,0,92.3,9.17,100
"2023-07-02 11:40:00",7084,9.65,20.94,70.22,15.28,972,972,0,0,0,0,95.8,8.23,100
"2023-07-02 11:50:00",7085,9.65,21.41,68.31,15.34,972,972,0,0,0,0,74.29,8.37,100
"2023-07-02 12:00:00",7086,9.65,21.56,66.91,15.18,972,972,0,0,0,0,34.11,8.66,100
"2023-07-02 12:10:00",7087,10.25,21.92,65.35,15.14,972,972,0,0,0,0,36.18,8.82,100
"2023-07-02 12:20:00",7088,9.65,22.08,64.66,15.14,971,971,0,0,0,0,24.42,9.21,100
"2023-07-02 12:30:00",7089,9.65,22.29,63.98,15.17,971,971,0,0,0,0,23.77,8.36,100
"2023-07-02 12:40:00",7090,10.06,22.46,63.33,15.15,971,971,0,0,0,0,18.64,9.6,100
"2023-07-02 12:50:00",7091,9.65,22.71,62.67,15.23,971,971,0,0,0,0,50.19,9.21,100
"2023-07-02 13:00:00",7092,9.65,22.75,62.61,15.24,971,971,0,0,0,0,54.48,9.69,100
"2023-07-02 13:10:00",7093,10.25,22.98,62.21,15.35,971,971,0,0,0,0,50.44,8.74,100
"2023-07-02 13:20:00",7094,10.25,23.14,61.41,15.29,971,971,0,0,0,0,49.16,8.31,100
"2023-07-02 13:30:00",7095,9.65,23.39,60.73,15.33,971,971,0,0,0,0,69.94,8.28,100
"2023-07-02 13:40:00",7096,9.65,23.86,59.12,15.41,970,970,0,0,0,0,76.09,7.827,100
"2023-07-02 13:50:00",7097,9.65,24.24,57.87,15.44,970,970,0,0,0,0,30.87,8.1,100
"2023-07-02 14:00:00",7098,9.65,24.69,56.46,15.46,970,970,0,0,0,0,34.18,7.559,100
"2023-07-02 14:10:00",7099,9.65,24.76,55.69,15.3,970,970,0,0,0,0,40.14,9.36,100
"2023-07-02 14:20:00",7100,10.25,25.16,54.64,15.35,970,970,0,0,0,0,37.51,7.472,100
"2023-07-02 14:30:00",7101,9.65,25.31,54,15.31,969,969,0,0,0,0,101.7,8.18,100
"2023-07-02 14:40:00",7102,9.65,25.41,53.66,15.32,969,969,0,0,0,0,50.75,7.85,100
"2023-07-02 14:50:00",7103,10.01,25.38,53.68,15.27,969,969,0,0,0,0,33.2,8.21,100
"2023-07-02 15:00:00",7104,9.65,25.36,53.79,15.27,969,969,0,0,0,0,20.83,8.12,100
"2023-07-02 15:10:00",7105,9.65,25.4,53.27,15.18,969,969,0,0,0,0,32.2,8.91,100
"2023-07-02 15:20:00",7106,10.25,25.32,53.36,15.13,969,969,0,0,0,0,32.9,8.44,100
"2023-07-02 15:30:00",7107,9.65,25.51,52.72,15.13,969,969,0,0,0,0,37.34,8.38,100
"2023-07-02 15:40:00",7108,9.65,25.54,52.38,15.1,969,969,0,0,0,0,53.65,6.828,100
"2023-07-02 15:50:00",7109,9.66,25.6,52.05,15.07,969,969,0,0,0,0,81.1,7.156,100
"2023-07-02 16:00:00",7110,10.11,25.48,52.04,14.91,969,969,0,0,0,0,23,7.769,100
"2023-07-02 16:10:00",7111,9.65,25.58,51.63,14.92,969,969,0,0,0,0,66.98,6.974,100
"2023-07-02 16:20:00",7112,9.65,25.81,51.07,14.96,969,969,0,0,0,0,30.38,7.111,100
"2023-07-02 16:30:00",7113,9.65,25.68,51.33,14.89,969,969,0,0,0,0,29.59,6.913,100
"2023-07-02 16:40:00",7114,9.65,25.7,51.19,14.88,969,969,0,0,0,0,25.53,6.684,100
"2023-07-02 16:50:00",7115,9.65,25.7,50.77,14.76,969,969,0,0,0,0,25.76,6.623,100
"2023-07-02 17:00:00",7116,9.65,25.66,51.04,14.8,969,969,0,0,0,0,29.08,7.234,100
"2023-07-02 17:10:00",7117,9.66,25.5,51.37,14.77,969,969,0,0,0,0,33.97,6.476,100
"2023-07-02 17:20:00",7118,9.65,25.62,50.64,14.65,969,969,0,0,0,0,26.37,6.404,100
"2023-07-02 17:30:00",7119,9.65,25.56,50.68,14.6,969,969,0,0,0,0,26.47,5.86,100
"2023-07-02 17:40:00",7120,9.65,25.29,51.67,14.6,969,969,0,0,0,0,35.16,5.242,100
"2023-07-02 17:50:00",7121,9.65,24.95,52.48,14.54,969,969,0,0,0,0,29.88,5.178,100
"2023-07-02 18:00:00",7122,9.65,24.63,53.3,14.5,970,970,0,0,0,0,35.38,4.799,100
"2023-07-02 18:10:00",7123,9.65,24.18,54.74,14.51,970,970,0,0,0,0,36.82,5.134,100
"2023-07-02 18:20:00",7124,9.65,23.76,55.99,14.46,970,970,0,0,0,0,29.58,5.776,100
"2023-07-02 18:30:00",7125,9.65,23.29,57.29,14.37,970,970,0,0,0,0,31.19,4.427,100
"2023-07-02 18:40:00",7126,9.65,22.9,58.37,14.28,970,970,0,0,0,0,27.59,4.728,100
"2023-07-02 18:50:00",7127,9.65,22.64,58.84,14.16,970,970,0,0,0,0,25.59,5.302,100
"2023-07-02 19:00:00",7128,9.65,22.26,59.72,14.07,970,970,0,0,0,0,23.96,4.479,100
"2023-07-02 19:10:00",7129,9.65,21.92,60.51,13.97,971,971,0,0,0,0,24.81,4.695,100
"2023-07-02 19:20:00",7130,10.25,21.67,61.17,13.91,971,971,0,0,0,0,21.94,4.768,100
"2023-07-02 19:30:00",7131,9.65,21.4,61.95,13.83,971,971,0,0,0,0,24.36,4.375,100
"2023-07-02 19:40:00",7132,9.65,21.17,62.92,13.8,971,971,0,0,0,0,28.37,3.68,100
"2023-07-02 19:50:00",7133,9.65,20.68,64.5,13.73,971,971,0,0,0,0,29.05,2.671,100
"2023-07-02 20:00:00",7134,9.66,20.21,66.03,13.67,971,971,0,0,0,0,28.07,2.43,100
"2023-07-02 20:10:00",7135,10.25,19.73,67.5,13.53,972,972,0,0,0,0,22.79,2.458,100
"2023-07-02 20:20:00",7136,9.65,19.36,68.96,13.52,972,972,0,0,0,0,28.36,1.419,100
"2023-07-02 20:30:00",7137,9.65,19.22,69.73,13.55,972,972,0,0,0,0,40.04,1.811,100
"2023-07-02 20:40:00",7138,9.99,19.09,70.58,13.62,972,972,0,0,0,0,53.84,1.305,100
"2023-07-02 20:50:00",7139,10.01,18.75,72.38,13.66,973,973,0,0,0,0,39.97,1.419,100
"2023-07-02 21:00:00",7140,10.01,18.51,73.95,13.78,973,973,0,0,0,0,38.99,1.543,100
"2023-07-02 21:10:00",7141,10.04,18.38,74.63,13.79,973,973,0,0,0,0,36.3,1.053,100
"2023-07-02 21:20:00",7142,10.02,17.91,76.35,13.7,973,973,0,0,0,0,66.38,1.058,100
"2023-07-02 21:30:00",7143,9.66,17.52,77.66,13.57,973,973,0,0,0,0,75.71,1.003,100
"2023-07-02 21:40:00",7144,9.65,17.38,78.49,13.61,973,973,0,0,0,0,67.17,1.487,100
"2023-07-02 21:50:00",7145,9.65,17.16,79.31,13.57,973,973,0,0,0,0,246.4,1.567,100
"2023-07-02 22:00:00",7146,9.66,16.96,79.87,13.45,973,973,0,0,0,0,302,1.71,100
"2023-07-02 22:10:00",7147,10.04,16.86,80.1,13.41,974,974,0,0,0,0,294,1.577,100
"2023-07-02 22:20:00",7148,9.65,16.86,79.99,13.38,974,974,0,0,0,0,338,2.031,100
"2023-07-02 22:30:00",7149,10.25,16.82,80.2,13.41,974,974,0,0,0,0,335.8,2.292,100
"2023-07-02 22:40:00",7150,9.65,17.01,79.88,13.52,974,974,0,0,0,0,338.6,2.952,100
"2023-07-02 22:50:00",7151,10.25,17.17,79.64,13.62,974,974,0,0,0,0,335.9,2.816,100
"2023-07-02 23:00:00",7152,10.25,17.25,79.07,13.61,974,974,0,0,0,0,287.3,2.672,100
"2023-07-02 23:10:00",7153,10.25,17.19,79.37,13.59,974,974,0,0,0,0,171.8,2.15,100
"2023-07-02 23:20:00",7154,9.65,17.12,79.16,13.49,974,974,0,0,0,0,89.3,1.762,100
"2023-07-02 23:30:00",7155,9.65,17.08,79.22,13.46,975,975,0,0,0,0,191.4,1.813,100
"2023-07-02 23:40:00",7156,10.25,17.08,79.43,13.49,975,975,0,0,0,0,309.1,2.05,100
"2023-07-02 23:50:00",7157,10.08,17.19,79.35,13.59,975,975,0,0,0,0,196.8,2.015,100
"2023-07-03 00:00:00",7158,9.65,17.11,79.22,13.48,975,975,0,0,0,0,221.7,2.208,100
"2023-07-03 00:10:00",7159,9.66,17.02,79.55,13.47,975,975,0,0,0,0,81.1,2.188,100
"2023-07-03 00:20:00",7160,10.25,17.04,79.74,13.53,975,975,0,0,0,0,73.25,2.678,100
"2023-07-03 00:30:00",7161,9.66,16.83,80.5,13.41,975,975,0,0,0,0,35.4,2.224,100
"2023-07-03 00:40:00",7162,9.65,16.68,80.9,13.37,975,975,0,0,0,0,98.6,2.027,100
"2023-07-03 00:50:00",7163,9.66,16.56,80.9,13.26,975,975,0,0,0,0,14.83,2.054,100
"2023-07-03 01:00:00",7164,10.25,16.44,81.1,13.18,975,975,0,0,0,0,17.49,2.118,100
"2023-07-03 01:10:00",7165,9.65,16.21,81.8,13.07,975,975,0,0,0,0,14.24,1.697,100
"2023-07-03 01:20:00",7166,9.65,15.84,83.2,12.97,975,975,0,0,0,0,28.66,1.348,100
"2023-07-03 01:30:00",7167,9.66,15.62,84.1,12.9,975,975,0,0,0,0,51.31,1.348,100
"2023-07-03 01:40:00",7168,9.65,15.63,83.9,12.9,975,975,0,0,0,0,28.94,1.281,100
"2023-07-03 01:50:00",7169,9.65,15.61,84.2,12.91,975,975,0,0,0,0,13.77,1.527,100
"2023-07-03 02:00:00",7170,9.65,15.44,84.8,12.85,975,975,0,0,0,0,26.26,1.281,100
"2023-07-03 02:10:00",7171,9.66,15.22,85.6,12.79,975,975,0,0,0,0,29.01,1.301,100
"2023-07-03 02:20:00",7172,9.65,15.1,86.2,12.75,975,975,0,0,0,0,22.83,1.449,100
"2023-07-03 02:30:00",7173,9.66,15.27,85.3,12.79,975,975,0,0,0,0,26.36,1.379,100
"2023-07-03 02:40:00",7174,9.66,15.12,85.7,12.7,975,975,0,0,0,0,31.17,1.46,100
"2023-07-03 02:50:00",7175,9.99,15.06,85.9,12.69,975,975,0,0,0,0,30.02,1.325,100
